Company Names,Battery Capacity_CC,HorsePower_hp,Total Speed_km/h,Acceleration_0_100_sec,Fuel Types,Seats,Torque_Nm,Cars Prices_USD
Mitsubishi,2500.0,181.0,190.0,9.5,Petrol,5,245.0,29000.0
Mitsubishi,2400.0,181.0,180.0,11.0,Diesel,5,430.0,37500.0
Mitsubishi,2400.0,181.0,177.0,10.5,Diesel,5,430.0,31000.0
Mitsubishi,2000.0,148.0,190.0,10.0,Petrol,5,197.0,26500.0
Mitsubishi,1200.0,78.0,170.0,12.5,Petrol,5,100.0,16000.0
Mitsubishi,2500.0,181.0,190.0,9.5,Petrol,5,245.0,32500.0
Mitsubishi,5603.0,240.0,120.0,7.9,Diesel,5,686.0,80000.0
Mitsubishi,3000.0,150.0,120.0,7.9,Hybrid,5,370.0,55000.0
Mitsubishi,1800.0,140.0,185.0,10.5,Petrol,5,170.0,21500.0
Mitsubishi,660.0,52.0,130.0,15.0,Petrol,5,60.0,11000.0
Mitsubishi,2000.0,140.0,185.0,10.5,Petrol,5,170.0,21500.0
Mitsubishi,2000.0,148.0,200.0,10.0,Petrol,5,197.0,22500.0
Mitsubishi,3200.0,189.0,180.0,10.5,Diesel,5,441.0,47500.0
Mitsubishi,2400.0,145.0,170.0,13.0,Petrol,5,206.0,32500.0
Mitsubishi,660.0,64.0,130.0,15.5,Petrol,5,94.0,13500.0
Mitsubishi,2000.0,135.0,180.0,11.5,Petrol,5,181.0,16500.0
Mitsubishi,2400.0,160.0,190.0,11.0,Petrol,5,214.0,22500.0
Mitsubishi,660.0,52.0,130.0,15.0,Petrol,5,60.0,11000.0
Mitsubishi,660.0,64.0,140.0,13.5,Petrol,5,94.0,13500.0
Mitsubishi,1500.0,147.0,200.0,9.5,Petrol,5,210.0,27500.0
Mitsubishi,2000.0,154.0,200.0,10.0,Petrol,5,200.0,20000.0
Mitsubishi,3800.0,225.0,190.0,9.5,Petrol,5,343.0,31500.0
Mitsubishi,1800.0,138.0,190.0,11.5,Petrol,5,173.0,22500.0
Mitsubishi,3000.0,210.0,220.0,8.5,Petrol,5,270.0,37500.0
Mitsubishi,660.0,48.0,120.0,16.0,Petrol,5,60.0,11000.0
Mitsubishi,2813.6,64.0,100.0,7.9,Electric,5,196.0,19000.0
Mazda,2000.0,155.0,200.0,8.9,Petrol,5,213.0,24000.0
Mazda,2500.0,186.0,210.0,8.3,Petrol,5,252.0,26000.0
Mazda,2500.0,250.0,240.0,6.4,Petrol,5,420.0,31000.0
Mazda,2000.0,146.0,180.0,9.5,Petrol,5,197.0,23000.0
Mazda,2500.0,186.0,204.0,8.7,Petrol,5,252.0,25500.0
Mazda,2500.0,187.0,200.0,8.8,Petrol,5,252.0,29000.0
Mazda,2500.0,256.0,220.0,6.9,Petrol,5,434.0,32500.0
Mazda,2200.0,187.0,200.0,9.2,Diesel,5,450.0,39000.0
Mazda,2500.0,250.0,210.0,7.2,Petrol,5,420.0,41500.0
Mazda,3300.0,340.0,240.0,6.2,Petrol,5,500.0,55000.0
Mazda,2000.0,181.0,225.0,6.5,Petrol,5,205.0,30000.0
Mazda,2000.0,181.0,225.0,6.5,Petrol,5,205.0,36500.0
Mazda,2813.6,143.0,140.0,9.7,Electric,5,271.0,35000.0
Mazda,2000.0,158.0,190.0,9.6,Petrol,5,202.0,25000.0
Mazda,2300.0,244.0,210.0,7.9,Petrol,5,350.0,30500.0
Mazda,3000.0,200.0,190.0,9.0,Petrol,5,270.0,27000.0
Mazda,2500.0,143.0,170.0,11.5,Diesel,5,330.0,22500.0
Mazda,3200.0,200.0,180.0,10.0,Diesel,5,470.0,31000.0
Mazda,1300.0,276.0,250.0,5.5,Petrol,5,314.0,40000.0
Mazda,1200.0,110.0,180.0,8.9,Petrol,5,145.0,17500.0
Mazda,2813.6,400.0,300.0,7.9,Hybrid,5,468.3,116971.0
Mazda,1600.0,105.0,180.0,10.5,Petrol,5,145.0,16000.0
Mazda,1500.0,100.0,175.0,11.0,Petrol,5,135.0,14000.0
Mazda,2000.0,138.0,190.0,9.8,Petrol,5,180.0,21000.0
Mazda,1500.0,108.0,180.0,10.2,Petrol,5,142.0,15500.0
Mazda,2300.0,210.0,215.0,8.2,Petrol,5,280.0,27500.0
Mazda,2000.0,280.0,240.0,6.0,Petrol,5,300.0,45000.0
Mazda,2500.0,192.0,210.0,8.5,Petrol,5,252.0,25000.0
Mazda,1300.0,130.0,170.0,11.5,Petrol,5,165.0,22500.0
Mazda,2000.0,140.0,190.0,9.5,Petrol,5,180.0,20000.0
Mazda,3000.0,205.0,220.0,8.0,Petrol,5,270.0,27500.0
Mazda,1800.0,135.0,180.0,10.5,Petrol,5,170.0,17500.0
Mazda,1600.0,110.0,175.0,11.2,Petrol,5,145.0,16000.0
Mazda,660.0,63.0,140.0,15.5,Petrol,5,90.0,10500.0
Mazda,657.0,63.0,140.0,11.0,Petrol,5,85.0,15000.0
Mazda,660.0,54.0,130.0,16.0,Petrol,5,80.0,9000.0
Mazda,1500.0,113.0,170.0,11.0,Petrol,5,140.0,16000.0
Mazda,2500.0,164.0,210.0,8.8,Petrol,5,215.0,21000.0
Mazda,3000.0,200.0,185.0,9.5,Petrol,5,265.0,27500.0
Mazda,2600.0,120.0,160.0,12.0,Petrol,5,200.0,22500.0
Mazda,3000.0,200.0,200.0,9.0,Petrol,5,265.0,25000.0
Mazda,2500.0,160.0,190.0,8.5,Petrol,5,210.0,20000.0
Mazda,660.0,63.0,130.0,15.0,Petrol,5,85.0,10000.0
Mazda,1800.0,115.0,160.0,12.5,Petrol,5,155.0,22500.0
Mazda,3000.0,130.0,120.0,15.0,Diesel,5,300.0,27500.0
Mazda,2500.0,187.0,200.0,8.5,Petrol,5,250.0,42500.0
Mazda,2500.0,187.0,200.0,8.5,Diesel,5,250.0,42500.0
Mazda,3000.0,250.0,210.0,7.5,Petrol,5,400.0,47500.0
Mazda,1500.0,75.0,120.0,16.2,Petrol,5,105.0,16500.0
Mazda,2000.0,100.0,160.0,14.0,Petrol,5,140.0,20000.0
Mazda,2000.0,100.0,160.0,14.0,Diesel,5,140.0,20000.0
Mazda,2500.0,115.0,160.0,12.5,Petrol,5,160.0,22000.0
Mazda,2500.0,115.0,160.0,12.5,Diesel,5,160.0,22000.0
Mazda,1300.0,75.0,130.0,15.5,Petrol,5,110.0,11000.0
Mazda,1800.0,125.0,185.0,9.0,Petrol,5,170.0,16500.0
Mazda,2500.0,170.0,215.0,8.5,Petrol,5,230.0,27500.0
Mazda,3000.0,200.0,220.0,7.5,Petrol,5,260.0,32500.0
Mazda,1300.0,70.0,155.0,13.0,Petrol,5,110.0,13500.0
Mazda,1200.0,60.0,130.0,16.0,Petrol,5,90.0,11000.0
Mazda,1500.0,85.0,145.0,14.0,Petrol,5,120.0,13500.0
Mazda,1308.0,130.0,185.0,8.5,Petrol,5,220.0,22500.0
Mazda,1588.0,135.0,190.0,8.0,Petrol,5,210.0,27500.0
Mazda,1308.0,280.0,250.0,5.5,Petrol,5,290.0,37500.0
Mazda,1000.0,110.0,170.0,10.0,Petrol,5,150.0,32500.0
Mazda,1998.0,135.0,200.0,9.0,Petrol,5,170.0,26500.0
Mazda,1590.0,116.0,180.0,9.5,Petrol,5,140.0,16500.0
Mazda,1800.0,135.0,200.0,8.5,Petrol,5,170.0,21000.0
Mazda,1308.0,165.0,230.0,7.5,Petrol,5,230.0,30000.0
Mazda,2000.0,115.0,180.0,12.0,Petrol,5,160.0,20000.0
Mazda,1600.0,100.0,170.0,12.5,Petrol,5,130.0,16000.0
Mazda,2500.0,160.0,210.0,8.0,Petrol,5,220.0,32500.0
Mazda,2000.0,150.0,185.0,10.0,Petrol,5,200.0,24000.0
Mazda,1308.0,200.0,180.0,9.5,Hybrid,5,260.0,42500.0
Mazda,360.0,26.0,90.0,16.2,Petrol,5,45.0,9000.0
Mazda,2000.0,110.0,170.0,12.5,Petrol,5,160.0,19000.0
Mazda,1298.0,85.0,145.0,12.0,Petrol,5,130.0,16500.0
Mazda,657.0,64.0,120.0,15.5,Petrol,5,95.0,11000.0
Mazda,1497.0,92.0,160.0,13.5,Petrol,5,130.0,14500.0
Mazda,1800.0,140.0,190.0,8.5,Petrol,5,160.0,22000.0
Mazda,1598.0,105.0,170.0,10.0,Petrol,5,135.0,15000.0
Mazda,1497.0,95.0,130.0,14.0,Petrol,5,130.0,13500.0
Mazda,1598.0,130.0,190.0,8.5,Petrol,5,140.0,20000.0
Mazda,1798.0,143.0,200.0,7.5,Petrol,5,160.0,32500.0
Mazda,1308.0,200.0,180.0,9.5,Hybrid,5,260.0,42500.0
Mazda,1998.0,120.0,130.0,15.0,Petrol,5,150.0,16500.0
Mazda,1308.0,130.0,150.0,14.5,Petrol,5,160.0,20000.0
Mazda,1308.0,135.0,175.0,12.0,Petrol,5,180.0,27500.0
Mazda,2500.0,200.0,220.0,8.0,Petrol,5,250.0,32500.0
Mazda,2620.0,690.5,320.0,3.5,Petrol,5,500.0,124332.5
